text,score
bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth,0.026717371784377848
"""

 Ridiculous 

This is ridiculous.  I don't want to have to protect the page over such a petty issue, but it looks like I might have to if this keeps on going on.  We've had a poll, so far most people want it off, what more do you need to know? Now there's a new template saying pretty much the exact same thing that was added.  I think that |✍ 01:48, 23 Jan 2005 (UTC)""",0.030352770478815877
"Anal beads
Bil, I'm pretty sure that anal beads aren't for guys. They were created for females.",0.031101838780168072
Daedalus is a freak so just ignore him. he/she/it likes to think they're cool but he's a little cyberstalker who think he is in charge of the wiki police. i'd love to see him get it up da butt by a rhino. that'd be so lulz. imma gonna out him and let all the world know who he is and what a fruit he is.,0.03538206374440863
"""
[[™]]whoever is the next person to write on this page has admitted to having aids and fellates aids monkeys non-stop. you can't edit my page. this is my user page and amounts to hypocrisy. the winner is user:Tbhotch, followed by user:Makecat so they have aids in China! Grats!! Now the black supremacist User:Malik Shabazz wants to get in on it. Well, monkeys and all""",0.035528003531392814
"""

THIS IS MY REPLY TO YOU THAT YOU HAVE DELETED ACTING AS A FASCIST FROM THE DISCUSSION ON NICOSIA PAGE:

Nicosia and discrimination against Greek contributors and the Greek character of the cityDear Salvio,

You have accused me of abusive behaviour against other users and consequently blocked me from editing the article on Nicosia for a 24 hour period.

May I draw to your attention that it is fairly obvious that those three users namely Seb az86556 , Seric2 and Chesdovi are clearly constantly creating a picture of Nicosia as a decadent muslim city that serves their religious beliefs and are all clearly hailing form Turkish backgrounds.

There is a constant undermining of the city´s Greek identity i.e. whenever a Greek flag appears in any single picture the aforementioned users delete that picture instantaneously and prefer to throw in pictures of the flag of """"shame"""" and occupation that is equivalent to a legalisation of a human crime of continuous brutal occupation of the island of Cyprus by the Turkish army.

The Greek flag is OMNIPRESENT in the Republic of Cyprus whether some people like it or detest it but this is the reality and an Encyclopedia that wishes to be UNBIASED should depict the REALITY and not the subjective views of a minority of readers that are furthermore based on extremist religious and nationalistic views. On the other hand, such users do find it appropriate to throw in pictures using the Turkish and the ILLEGAL, yes illegal according to United Nation referendums flat of the non-recognised internationally illegal self-proclaimed state of the so-called TRNC.

It is totally UNACCEPTABLE to have extremist nationalistic individuals, that strategically reached the level of administrators, deteriorating all the time the article on the city of Nicosia, promoting an unrealistic Turkish character and undermining the Greek character of the city AND at the same time having an ADDITIONAL article on """"North Nicosia"""" that is depicting a totally FALSE picture w.r.t the city. The TRNC is illegal, not recognised by any state other than Turkey and some terrorist states that are non-democratic and yet Wikipedia has a page on Northern Nicosia by supposedly administrators that support the unification of Cyprus. This is clearly a major distortion of their intentions and a huge lie in that an individual that pretends to be a neutral aribtrator and a supoporter of reunification cannot have a separate page on Northern Nicosia stressing how Turkish it is and then go and literally destroy everything in the proper page for Nicosia and emphasize the Turkish character of the city, talk about the tension and the division of the city all the time and undermine the Greek character.

This is clear nationalistic and racial discrimination against the indisputable Greek character of the area controlled by the Republic of Cyprus and furthermore it is downgrading for the Republic of Cyprus the mere fact that Wikipedia has a site that is CONSTANTLY vandalised by several ethnic Turkish extremists and Wikipedia users support such discriminatory behaviour.

In the light of all of this, I shall stop contributing to Wikipedia as I consider it downgrading for my own self. Furthermore, I do not wish to participate in an """"encyclopedic"""" project that is totally biased and discriminatory.

Marcobadotti (talk) """,0.035961947684773184
"Deforimity
Does she have deformity. I've never seen an uglier person in my life. Please explain!?",0.03702451669932193
"orgy 

orgy penis pecker fuckstick",0.03707642420099162
"About Chris C. 

He ate A LOT of peanuts. He also smelled like gym socks. He can do the chicken dance better than a chiken.",0.03716346263647046
"Wonderful. Maybe we should also include the (code)names used by nazis, muslim lumpens, and other nationalistic subcultures for the places they looted or lived therein as parasites and malicious minorities, contributing to Thessaloniki a huge NOTHING. S",0.03720365458381771
